monstres_tues,duree_quete_jours,prime_pieces_or
5.0,5.5582725789226615,-232
7.0,3.956136564797743,-337
13.0,8.950496441987235,78
8.0,2.742931205802796,207
33.0,3.478812429534118,2473
10.0,2.47634578864346,47
20.0,8.413462934878355,426
32.0,3.4184757306835483,1453
29.0,4.510954785922484,2109
1.0,4.100958578037866,-187
27.0,6.8237165453270325,1917
20.0,8.589314886715062,1356
14.0,7.722359576585189,610
15.0,4.340651200296176,218
6.0,1.4263989819624103,-232
2.0,1.9487277818729152,-277
29.0,5.493144322868226,1880
39.0,2.7391353716172326,2941
32.0,4.83317410692392,2600
5.0,2.563678074298691,20
22.0,7.569543382020907,1265
28.0,1.926887524584842,1505
32.0,3.748147029000804,2538
29.0,1.4324899819496038,1423
40.0,2.7285023292451536,3273
3.0,7.045466474220669,38
31.0,5.871376011677556,2434
13.0,5.428094483723206,170
6.0,3.1406251296667027,289
21.0,2.5960803723570764,1230
14.0,2.320839485114633,65
25.0,6.246565564570833,1375
7.0,5.232962405772026,-441
43.0,5.135736625892368,3904
22.0,9.866292564324691,908
32.0,2.7543807330199197,2391
41.0,6.314340108783723,3627
32.0,2.322692091824827,1728
42.0,5.909213042892574,4054
30.0,9.850823259216298,1694
17.0,5.043978598271372,202
40.0,8.701056040757233,2904
38.0,2.66513840846216,3054
21.0,5.396133126319883,1487
26.0,7.2606022871759475,1234
43.0,6.816029306453045,3876
3.0,6.310298675704586,263
38.0,1.0,3154
17.0,7.345166798278218,320
39.0,7.683317050707524,3547
6.0,5.572370240483599,307
21.0,8.361943486040277,823
45.0,3.3052625777874427,3716
46.0,8.080072352898036,3754
40.0,4.056741823377824,3152
13.0,4.930042710756615,655
9.0,3.498231220842269,-233
5.0,2.015273894171827,-15
43.0,4.173882485566479,3492
7.0,4.128973965342309,-342
38.0,5.357187222609333,2912
44.0,3.558969893094133,4209
44.0,5.400388730211624,3900
38.0,5.336244962941984,2588
31.0,6.856565484381483,2298
4.0,7.954016289268619,-330
13.0,5.65759741977959,484
44.0,5.363624783968787,3612
15.0,6.860751653730029,507
40.0,6.023265254576828,3741
13.0,6.498112512291598,-75
43.0,3.996658466198257,3406
43.0,2.862307266609202,3598
43.0,8.203252246920265,3597
26.0,3.94188316950232,1147
19.0,7.185963583468046,818
49.0,4.142762934377308,4988
1.0,1.0,186
13.0,4.563236944188965,608
25.0,4.2676239776185705,1224
20.0,5.644864310478276,1211
41.0,4.245724948241099,3395
23.0,5.145812262412189,558
24.0,6.296254621100195,1034
43.0,7.876165311433356,3602
41.0,3.869158163179399,2964
49.0,6.560371250914523,5036
39.0,3.600438686370282,3013
40.0,6.962447851621953,2527
30.0,6.032348991662189,1149
34.0,4.66661753654397,1762
46.0,7.89086912765811,4246
10.0,1.0,390
41.0,3.958323734663793,3450
1.0,1.0,51
12.0,1.158420154355284,-35
46.0,5.618540224910031,3742
29.0,2.7175256412148374,2249
11.0,6.702385194558185,256
41.0,7.145202454528613,3396
17.0,6.68349786566447,828
20.0,1.6904700802692951,896
38.0,5.179613534307546,2938
6.0,4.814981205443135,260
20.0,5.453162924967462,1029
10.0,7.333037904671674,383
10.0,5.79425661643055,-182
31.0,1.6608103917068218,2079
26.0,4.876001622274385,1477
17.0,5.731403947107708,744
14.0,5.5795456936002426,165
5.0,4.524745067736488,-213
3.0,7.002173323195871,-376
43.0,5.922706173079047,3741
20.0,3.917007254353175,666
46.0,1.0,4288
15.0,5.2155903776638,527
3.0,5.37069838065149,135
3.0,7.042293258385483,59
23.0,2.1667291141781213,980
9.0,2.404119437880471,25
11.0,7.078241542270319,355
47.0,5.702198166284601,4373
49.0,5.083850565188711,4448
44.0,3.152883953638598,4516
49.0,5.603007831297824,4798
41.0,8.073590521529498,2989
13.0,2.963770493807864,-46
8.0,2.71699261241876,-249
22.0,1.0,641
38.0,5.775298514309191,3169
27.0,4.534301833628497,1803
26.0,3.604154865871223,1318
23.0,7.261025842402599,1216
,5.459847283095507,0
31.0,2.8314451862823167,1812
29.0,3.5310838054425497,2117
1.0,3.5219221659877977,-366
10.0,1.518420814549602,338
47.0,7.2355981658918544,4615
46.0,5.584843093238255,4016
4.0,5.943083118275464,397
31.0,3.52313858278855,1618
4.0,6.364778443118473,87
29.0,7.265657331491052,1637
9.0,5.362906808909773,-205
15.0,6.308595862466773,726
44.0,3.0137060268180083,3932
41.0,9.240897179913397,3650
3.0,6.3275867094217375,-454
15.0,8.361181141300397,358
11.0,6.180858223982439,130
6.0,4.389780980321227,193
47.0,4.323426033568933,4309
7.0,4.276778623604049,-358
46.0,4.937175549720603,4133
4.0,5.5346941967751215,277
21.0,6.186185766540953,1008
1.0,5.161446069010543,256
23.0,1.8279188450086796,599
13.0,2.1715443050139265,90
43.0,5.202036088662135,3395
28.0,3.633419811887752,1376
29.0,8.867910034387654,2132
18.0,6.793640980780727,468
23.0,5.473269060579538,759
28.0,2.8647201021031536,1405
9.0,4.942562107505059,-174
43.0,4.289058325548238,3205
6.0,2.128088363762836,121
16.0,7.701963642999492,692
37.0,4.199870355763129,2629
1.0,5.71676026159503,305
22.0,3.2792363650524585,549
46.0,6.421920829792101,3981
23.0,4.494550574856413,912
21.0,4.272158676341647,1206
31.0,3.560053298611604,1873
38.0,4.600946013498163,3232
28.0,3.4297827424564806,1313
44.0,5.253989468256683,3253
27.0,6.067421057717703,1175
39.0,5.640016158503421,3156
42.0,2.679397262990397,3335
42.0,3.3106375350458155,3380
13.0,5.962739979197498,-26
32.0,6.474500234447502,1970
7.0,4.021577534821307,789
33.0,4.554884407176716,1665
47.0,4.393833371103416,4327
46.0,5.88711008203051,4216
13.0,3.4537114854939666,123
32.0,5.956600158817848,1458
7.0,5.464256155950846,326
12.0,4.547346401180724,101
40.0,5.468450537007341,3016
15.0,5.149392278742576,631
49.0,3.864444304149222,4572
21.0,3.709412902203709,828
12.0,5.549503980760185,378
13.0,4.894998468272108,757
40.0,5.436955911413344,3212
42.0,3.9942306403786025,3679
39.0,5.4709908186356895,2368
2.0,5.370871308102237,360
29.0,7.8001422554931965,1506
48.0,2.749654722658865,4963
29.0,5.395263142439844,1688
36.0,5.679807102306496,2563
38.0,7.675506196241483,2737
7.0,6.479840887294294,50
30.0,7.478390636828925,1969
23.0,3.199709542123177,1005
28.0,6.26193779040017,1542
23.0,7.572973604761023,1083
36.0,3.4906729546127067,2285
42.0,4.704971914841934,3498
29.0,6.8844781467734855,1817
4.0,4.118965920654817,-336
20.0,5.983907604824011,534
5.0,4.760738525090582,98
46.0,7.0618292528587325,4540
11.0,5.116600277112313,-388
2.0,4.103084635663228,488
41.0,6.2170486373286415,4006
44.0,3.0557023816452094,4232
24.0,3.731999914094765,937
33.0,4.098719491839471,2530
22.0,3.8936734634707912,957
47.0,3.248671741148653,4356
6.0,6.650231839933115,-30
24.0,3.845371261607319,1113
29.0,5.002249780464221,1600
49.0,3.4286105629462518,4700
32.0,5.932209734213471,2404
47.0,4.822693600580082,4614
,5.132650964973744,0
46.0,3.827668970508048,4092
41.0,5.554211507183341,3459
3.0,6.442521281488057,-293
25.0,2.7312447459287563,1656
28.0,7.293740532315364,1856
15.0,3.794498657220002,654
17.0,1.8300577354673693,73
2.0,6.393614335416769,-86
27.0,3.945745815958433,1369
36.0,1.541838000404106,2591
14.0,4.789936151674739,507
43.0,4.731977378850707,3252
32.0,3.0875632835622597,2340
12.0,5.157185068254244,533
23.0,6.471565681609989,1500
16.0,4.5572866523724045,322
44.0,9.83368814477852,3997
2.0,3.7635932715047793,377
7.0,5.930236357381796,-81
21.0,4.190424251893214,755
31.0,5.895621909135063,1428
23.0,5.204566843900113,790
25.0,6.230313206722968,423
35.0,2.018444456663036,2246
35.0,6.8715914317472135,2488
45.0,5.423510171099024,3658
7.0,3.580444775280548,353
,6.021668237110494,0
32.0,3.014128022637696,2033
5.0,11.200325646564536,381
25.0,3.756395469050637,1354
31.0,5.158496214157042,1813
20.0,3.561667931415583,694
22.0,5.497995081493655,666
38.0,5.888804772375931,2979
13.0,5.34774580092046,-250
39.0,4.427627866363755,2833
2.0,9.002457493271638,-285
22.0,7.289252845281494,783
9.0,7.491060634154186,-7
2.0,7.87782014357899,-114
45.0,5.2478018773894375,3642
32.0,4.60330130571009,2262
8.0,6.493831732162128,-284
16.0,5.405641428575271,747
33.0,5.334756460732704,1747
11.0,5.253573718319903,-435
32.0,5.95613137778208,2797
8.0,4.719232014895789,397
32.0,3.722787574597084,1894
21.0,,0
25.0,3.693810403174078,1155
20.0,5.458899727077707,1153
1.0,1.4191716721746397,15
21.0,5.179582853999063,333
7.0,6.796222938922961,146
25.0,4.641531923090006,932
9.0,4.763743982371151,149
22.0,2.0528543236419594,1254
2.0,6.914046594009484,-224
19.0,9.17813310629372,992
6.0,2.767793611981304,241
5.0,4.136125490929086,2
45.0,3.727459105292864,3484
10.0,5.404608053043826,-235
1.0,4.7278255248877405,360
26.0,8.350414180436387,1018
26.0,6.158138744700136,1161
18.0,5.824560939773516,897
21.0,5.448592858541441,897
46.0,3.0841183562943715,4163
12.0,1.1558180352810972,545
38.0,3.586777673046589,2926
14.0,2.8392471325461908,547
49.0,5.480827490094876,4477
32.0,3.040799432690454,2389
39.0,1.0,2947
35.0,3.101018165047056,2560
17.0,9.203913611942756,353
10.0,7.695220484676537,331
35.0,3.915813702796375,2507
16.0,8.088999360529428,481
6.0,3.8914357368071055,357
4.0,4.030950304644588,209
9.0,5.589471771410219,592
29.0,1.7115551189360465,1532
7.0,9.832886143419682,401
16.0,5.531275127885616,779
6.0,4.357276074357337,-295
44.0,5.56871634938208,3625
3.0,6.540220356707517,-47
44.0,5.071644891303384,4161
14.0,5.817614648818982,577
14.0,3.959305384920011,680
9.0,4.066796117081108,32
36.0,4.697723735842112,2467
23.0,4.510522855496081,1231
15.0,6.240384907553475,364
7.0,3.916903550681954,-14
20.0,4.459381128306446,620
19.0,6.716331510218208,924
6.0,3.26880486948078,258
39.0,2.110601479389862,3586
1.0,3.8569923870024416,-199
7.0,1.8274750946189569,200
35.0,2.401993855381825,2645
25.0,4.212703887156038,1061
38.0,4.447733893147487,2980
23.0,6.10567019752138,867
25.0,7.090178031619006,1604
38.0,4.5153465015845295,2835
11.0,4.744260578205791,514
34.0,3.1310545027228374,2145
31.0,6.356255221624368,1631
38.0,3.221870768320042,3502
46.0,8.811274582422092,4452
12.0,2.905631575460132,279
9.0,3.4903098459782216,-104
13.0,4.351068504398756,424
20.0,4.558860813467776,1437
21.0,4.66196794872752,862
22.0,5.829777747118316,771
1.0,4.8639722871949616,-236
40.0,5.426640006045369,2774
41.0,4.992819052682582,3062
17.0,5.485165312589644,281
45.0,4.70420651385369,3826
4.0,4.069592600050421,281
6.0,4.261034514237765,-52
45.0,5.793144652935253,4032
49.0,7.352416016131316,4234
19.0,5.047908770586678,445
30.0,4.275890874232768,1967
23.0,6.361667572734447,798
32.0,4.992019797189676,1847
29.0,4.665299980184018,1341
8.0,3.712889028770612,551
21.0,6.339009162855321,1530
17.0,4.347344059876505,1018
17.0,2.7898122321729333,461
21.0,2.9825582968808595,1117
15.0,3.3490385030980443,352
27.0,4.908131393471142,1139
25.0,5.089131590419783,1218
33.0,6.50500942927909,1932
2.0,4.98010139707982,-210
42.0,4.670459874515275,3536
16.0,6.945290818107274,765
36.0,4.765194887165925,2790
8.0,6.278487949889833,233
16.0,6.22228352940172,346
7.0,3.902561458097068,127
5.0,9.528692208044628,-297
23.0,9.151055290319306,879
8.0,4.418297355421531,78
3.0,5.113130549414048,-194
35.0,1.0,2546
36.0,4.325599681227524,2751
36.0,3.2380135002319843,3025
15.0,6.956642928597353,546
30.0,3.2024589888923383,1965
15.0,5.692916996991499,386
29.0,8.607502131490978,2547
4.0,4.650219009350584,647
34.0,5.971553488879719,2569
23.0,6.06294049123875,477
35.0,4.356123314179113,3037
28.0,3.0918345337308724,1197
31.0,5.947829566007588,2268
42.0,1.0,3282
33.0,4.239360873634661,2298
18.0,1.0,416
5.0,2.79958176940808,-8
9.0,3.209141065626886,155
20.0,4.137331974843601,562
38.0,2.909365318957472,2879
9.0,3.31894626624948,56
18.0,2.8909030282360453,673
15.0,3.611679881621376,-169
15.0,4.447679433299328,439
14.0,4.29337647073999,215
35.0,4.15433116872732,2194
40.0,1.273498235789496,3336
43.0,8.4013305095556,3582
36.0,3.4981741365848347,2276
47.0,1.0,4844
42.0,3.906353949422701,3680
20.0,2.324352053765728,784
11.0,1.6175700147232517,683
41.0,1.9768541551095669,3170
17.0,3.127938531921457,671
41.0,2.646255017849904,3692
25.0,9.623569453087342,1302
29.0,7.515349091023931,2443
23.0,2.5241751479021413,1148
9.0,5.338674778197339,264
25.0,2.1920807650979697,1632
41.0,3.964534585590208,3520
23.0,4.732480372169429,1127
2.0,4.555526810140454,43
45.0,2.101164738234352,3970
1.0,8.040915315070915,-551
38.0,5.477232132311563,3054
6.0,6.583845607608407,65
48.0,5.847324469608196,4258
44.0,4.757219352528733,3670
15.0,4.627327852006798,203
7.0,7.068924640747619,499
2.0,6.305848157942608,286
30.0,7.191278402892427,2264
29.0,9.938549762541328,1763
12.0,3.9565887073178008,552
34.0,2.008002584332921,2467
30.0,5.732895507705566,1430
36.0,6.126288398828276,2520
35.0,2.7218164651593004,2471
2.0,4.127819763421008,376
3.0,4.726685390974445,-185
42.0,3.381061819071646,3304
12.0,6.900773287190399,146
4.0,2.290831143625674,379
7.0,5.375485587481452,97
20.0,1.163072146570244,994
19.0,2.763541541199077,1074
8.0,9.72478969204522,148
3.0,3.2243113826199736,-1
27.0,9.154991548038634,1451
15.0,3.947358620438209,315
8.0,4.533116889414431,294
18.0,2.053648147724433,674
29.0,5.086226229907759,1882
46.0,3.552106456291015,4338
36.0,8.668517916628431,2538
3.0,3.06432675800315,-273
9.0,3.822975174244582,-54
10.0,3.41423754847474,253
40.0,2.842878801718085,3130
20.0,7.686468635916064,589
2.0,3.4662236573451617,43
1.0,5.875327503299484,432
27.0,3.228763377590267,1830
4.0,4.307830626000833,-84
48.0,8.896254023971364,4630
37.0,4.484784273660135,2481
32.0,6.906017746302112,2470
18.0,2.261687113470128,1228
14.0,2.557978946526968,570
45.0,3.0221918769571525,4009
48.0,4.396593142756714,4435
15.0,1.7337948807158492,224
4.0,4.773960187629503,16
19.0,6.587538270173499,509
24.0,3.886289737816272,443
30.0,8.12665175835998,1564
13.0,2.5534966385827187,660
11.0,6.614790132817937,404
28.0,3.4547538884618296,2031
11.0,5.606691081830238,538
1.0,5.707047397474448,-490
47.0,3.1167018069351395,4606
42.0,7.31456230355853,3506
4.0,5.460493841807513,325
38.0,6.409015989738663,2609
34.0,2.22245583705821,2314
49.0,4.547784003899213,5085
12.0,1.0,406
24.0,4.781539266063572,1083
37.0,5.5602802148916135,2504
32.0,9.94597450410961,2313
19.0,7.651592423721646,1190
29.0,3.510851475795429,2011
38.0,5.305710723780408,2905
49.0,5.191997751827197,4757
29.0,5.1832241759547895,1247
19.0,6.332643519089589,601
20.0,6.749944955540776,501
3.0,5.759360700128234,-564
40.0,3.687677012124994,2809
5.0,5.786674861926591,-518
23.0,2.7568180504231994,1381
5.0,5.822258239458648,461
30.0,3.3889500771060046,1907
32.0,5.416087132370907,2108
24.0,5.610429542107525,1240
49.0,7.064701721626587,4955
42.0,3.079511468076644,3413
35.0,5.3461763540763405,2278
32.0,2.910922953775399,2292
45.0,2.4155575051002365,3994
48.0,4.272357888302238,4306
44.0,5.992858190228689,3653
22.0,3.9640885950458986,1571
21.0,4.166688086484033,1401
28.0,2.609446360435669,2118
49.0,8.76256335293279,5555
34.0,4.734213625415319,2174
16.0,3.619129738823811,924
11.0,4.14414498786847,148
33.0,6.616436522784124,2014
44.0,9.29581677330116,4252
38.0,3.5228638843174664,2890
19.0,5.032660540555784,285
28.0,2.0639147152813835,1414
29.0,5.578693590725387,1005
37.0,1.421526018766751,2784
3.0,2.950002934404925,230
18.0,1.1030175245296054,1118
18.0,6.886166610902064,1018
12.0,7.170719866819636,895
18.0,5.076886077878887,599
32.0,5.605076041002828,1501
42.0,5.4437844206358985,4054
36.0,4.0956550181782525,2241
19.0,7.771937578582387,1163
4.0,8.41235759897863,-459
11.0,7.249360650559536,335
3.0,8.269668651009896,-278
27.0,7.504360484927243,1617
47.0,7.864650438424368,4283
16.0,7.13112002980528,621
44.0,6.5931678544485735,3536
18.0,8.391940648432815,380
30.0,5.202373635512278,1267
24.0,1.6004248589269925,1614
6.0,8.714388383983254,-329
47.0,4.574368262694001,4542
34.0,4.7051358086377615,2193
12.0,1.8956339685948445,-240
42.0,5.511261038914912,3147
23.0,6.978040586761239,915
36.0,7.062077589441191,2599
40.0,6.737751122187127,3122
15.0,4.681723317699476,775
16.0,3.5327880662533437,495
45.0,5.674556622006898,4139
47.0,5.000299822566361,4265
14.0,4.687507093082213,254
15.0,8.714337414431744,352
12.0,5.053372310140968,450
43.0,5.220621409991272,3652
35.0,5.377125857634616,2926
25.0,5.03500139918383,864
14.0,2.2446366598245517,657
2.0,5.468020456482576,-211
18.0,6.721431713430516,963
35.0,1.0,2340
9.0,4.929777869846173,9
11.0,7.498868377946014,342
26.0,6.113400823873492,1109
3.0,5.35825822236444,-261
5.0,5.154803069685298,362
32.0,8.078683256167585,1823
41.0,8.319189184403541,3552
10.0,2.522506725998152,-394
38.0,3.8511805238315846,2964
6.0,3.871216005357815,171
11.0,4.3945662788239455,409
17.0,6.228795271066323,437
2.0,5.35381902496287,46
41.0,4.197865234312427,3481
24.0,8.816555834263356,323
5.0,5.298900972991968,-9
21.0,5.836480022192967,782
6.0,2.33992310609824,337
4.0,7.189967583334824,-45
9.0,4.587516781685825,68
5.0,1.0,-76
4.0,5.198875352874411,-445
9.0,1.7684381364648627,68
18.0,5.264276088517452,585
43.0,6.295092654382309,3610
16.0,1.0,421
2.0,3.3050326482673,-42
29.0,6.119425276577586,1837
48.0,4.529743936179735,5013
42.0,5.303159973502488,3480
36.0,10.998188867877984,2237
12.0,3.1466148899688715,314
41.0,1.0,3553
45.0,4.149557539464004,4358
37.0,1.519959322384958,2861
34.0,4.827285684065631,2001
35.0,3.843067791714056,2559
40.0,2.992707887942131,3078
6.0,8.18024661315211,219
37.0,3.2452489024022,2731
36.0,1.2001480302601015,2752
20.0,5.928532783093249,602
16.0,4.721864350472059,305
8.0,3.525135767185717,-243
44.0,5.762781738987582,3348
22.0,6.024013886296936,867
5.0,1.803193815278274,-175
5.0,9.480253165164118,442
45.0,7.440572940671858,4457
11.0,6.506302090924343,-391
43.0,6.4217479307055365,4207
19.0,6.994810820793363,1133
39.0,4.573450892953704,3258
17.0,4.88038896989421,1184
37.0,2.679254099068848,3354
38.0,4.903354195741312,3366
18.0,1.3358710062987096,660
9.0,1.0,164
17.0,6.436328038036344,872
41.0,5.033803178359936,3159
33.0,4.191135721340668,2122
20.0,5.227121342985926,323
18.0,6.791867150513863,495
24.0,7.215720031877623,1221
13.0,3.8918897765433287,295
40.0,7.538468576833556,3334
28.0,5.523883828495544,2283
46.0,6.198660138783078,4317
3.0,6.008923292141413,-194
36.0,3.25829255867762,2309
11.0,1.2343594675112386,634
39.0,2.178276434480266,2795
21.0,5.439731531379056,1066
37.0,3.915402064815548,2966
2.0,6.648198500035611,249
6.0,1.1752278792218935,-216
5.0,4.447320723705502,192
47.0,6.661795161238218,4455
43.0,5.451797907265091,3365
32.0,2.1782289183447494,1750
37.0,4.973452740321502,2931
40.0,5.234313327964788,3819
11.0,4.24106631760343,378
17.0,4.957239771229299,446
14.0,5.215062379649511,-227
2.0,4.939640214031673,279
39.0,3.458668524551449,3255
18.0,4.831301409095233,869
33.0,5.880457907667296,2278
30.0,5.658960236034679,2017
15.0,2.903977892013296,254
29.0,7.081462415521347,2299
26.0,7.060165341474329,1535
1.0,2.041300732557401,623
17.0,6.971141018565833,623
39.0,6.703983098253764,2618
48.0,5.656877344957764,4507
2.0,6.751151225093557,84
15.0,2.504803045201876,805
22.0,9.59663345631958,1078
20.0,4.402461335823614,514
29.0,6.736327440483028,1268
25.0,6.630953741665462,975
43.0,4.005678167125789,4039
24.0,6.696258031153326,1009
34.0,4.537073819280564,2186
43.0,5.969826439018096,3326
21.0,5.387347766944023,1151
48.0,4.544102041833678,4977
2.0,4.482968894862738,1
16.0,7.263584589191595,927
40.0,5.442976332506392,3448
21.0,4.731827557361701,999
37.0,8.730523142144133,2924
8.0,3.623261548000263,-228
14.0,8.306235588907057,625
46.0,4.979909632445941,4664
22.0,6.23972040011784,971
18.0,4.326350014066311,440
5.0,3.1499760039094094,-95
42.0,2.1667037395970987,3864
47.0,8.459938444141734,4422
45.0,8.867542627424015,3924
30.0,3.1535397461194785,1903
31.0,4.870352490440342,1973
9.0,5.176874213747063,136
31.0,5.5024053752229936,2118
